"run_id","condition","rt","url","trial_type","trial_index","time_elapsed","internal_node_id","PROLIFIC_PID","STUDY_ID","SESSION_ID","subject","age","gender","gender_rt","attention_check2","attention_check2_rt","cog_practice","CS_rt","cog_practice1","cog_practice2","cog_practice3","cog_load_response8","attention_check1","attention_check1_rt","scenario","test_condition","InJu1","InJu1_rt","InJu1_trial1","InJu1_trial2","InJu1_trial3","cog_load_response0","conf1","ca1","sw1","rsn1","ca2","sw2","rsn2","ca3","sw3","rsn3","CS","CS_trial1","CS_trial2","CS_trial3","reason","InJu2","InJu2_rt","InJu2_trial1","InJu2_trial2","InJu2_trial3","cog_load_response5","conf2","previous_experience","final_comments","responses","stimulus","button_pressed","key_press","response","gender_other","preview","cog_practice_trial_number","InJu1_trial_number","CS_trial_number","InJu2_trial_number","Ju1_bin","Ju2_bin","InCS","j1","j2","j3","j4","j5","j6","ch1","ch2","ch3","ch4","ch5","Rch1","Rch2","Rs_changed","Rs_changed_tot","changed","changed_tot","rs1","rs2","rs3","rs4","rs5","rs6","rs1_bin","rs2_bin","rs3_bin","reason_always"
886,NA,"16956.10000000149","""","html-button-response",6,166753,"0.0-4.0-0.0-0.0-1.0","5f8b4d2818b10425e7305610","618b9cbf713205f8e1c56efc","618c48cb8d5fa14352084eae","brste0onvnwzf1g","5f8b4d2818b10425e7305610",1,2015.60000000149,1,20843.700000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""","<p><b>Example</b></p><br><video autoplay muted><source src='video/num_scroll_test7.mp4' type='video/mp4'></video><br><p>[Question text will go here. Click any response to continue]","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unstated",NA,NA,NA,NA,"unstated",NA,NA,NA,NA
229,"control","2385.0999999046326","debriefing_form.html","external-html",27,1500216,"0.0-7.0","5f8dc8e88567d612282c6d1d","618b9cbf713205f8e1c56f1c","618be9fc6434bd67163e2732","dygj10yl67qwhe4","47",0,1212.5,4,7774.59999990463,NA,"203318.90000009537",NA,NA,NA,NA,8,16196,"Trolley","control","3","6437",1,0,0,NA,6,0,0,0,0,0,0,0,0,0,"2",1,0,0,"It's hard to justify how 1 life is not worth as much as 5h","3","4030.100000143051",1,0,0,NA,6,"no","no","""","""","""","""","""",NA,NA,NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
678,"cog_load","2249.1999999284744","debriefing_form.html","external-html",53,265405,"0.0-7.0","5f96f4c331f202035779e9ff","618b9cbf713205f8e1c56f0e","618c210dd69f5afaa679605b","lqbt818ncbhmvnj","39",1,2520.39999997616,1,10518.1000000238,"2","11103.900000095367",1,0,0,"1",8,23347.8999999762,"Heinz","cog_load","1","14588.5",1,0,0,"2",7,0,1,0,0,1,0,0,1,0,"1",1,0,0,NA,"1","8125.399999976158",1,0,0,"1",7,"No","nope","""","""","""","""","""",NA,NA,1,1,1,1,"wrong","wrong","It's wrong but I can't think of a reason.","wrong","not wrong","not wrong","not wrong","wrong","wrong",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","no reason","unstated","reason","reason","reason",TRUE
375,"control","5453.300000011921","""","survey-text",25,310647,"0.0-6.0","5fa45fb3b7f92d0b3b7fbc62","618b9cbf713205f8e1c56ef2","618bfb5fdd6ad6ca0fb0fd2b","u09wpbzhplwu6g8","39",0,1350.30000001192,1,17200.7000000179,NA,"22921.5",NA,NA,NA,NA,8,44075.099999994,"Incest","control","1","6639.5",1,0,0,NA,7,0,0,0,0,0,2,0,0,2,"1",1,0,0,NA,"1","6679.800000011921",1,0,0,NA,7,"No.","No.","{""Q0"":""No.""}","""","""","""","""",NA,NA,NA,1,1,1,"wrong","wrong","It's wrong but I can't think of a reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,FALSE,0,"unstated","reason","2","2","no reason","unstated","reason","2","2",FALSE
289,"cog_load","3076.399999856949","debriefing_form.html","external-html",74,473108,"0.0-7.0","5faeb3df6ef610000a6fc846","618b9cbf713205f8e1c56f18","618bf2b4d2899de602d91258","4w9pdbbm6hakbve","26",0,2258.5,1,23947.7999999523,"1","13327.900000095367",0,2,0,"4",3,10050,"Jennifer","cog_load","3","13863.5",0,2,0,"1",3,0,1,1,0,1,1,0,1,1,"0",1,0,0,NA,"5","7502.200000047684",0,0,3,"3",5,"no","no","""","""","""","""","""",NA,NA,2,2,1,3,"wrong","right","There is nothing wrong.","wrong","not wrong","not wrong","not wrong","not wrong","not wrong",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,1,"unstated","no reason","no reason","no reason","unstated","unstated","no reason","no reason","no reason",FALSE
552,"control","5206","debriefing_form.html","external-html",27,222577,"0.0-7.0","5fb053af8b511d40bea62b13","618b9cbf713205f8e1c56f0c","618c0fd7b966ce43dd58af73","9v14fyeap5qjqym","27",1,937,1,9736,NA,"8791",NA,NA,NA,NA,8,21888,"Jennifer","control","2","7937",1,0,0,NA,7,0,0,0,0,0,0,0,0,0,"2",1,0,0,"Jennifer believed she was a vegetarian for moral reasons. Not to provide harm with animals. While she was not providing direct harm to the human animal persay, the human's final wishes were not to be consumed by another human after the research was complete.","2","3932",1,0,0,NA,7,"no","""","""","""","""","""","""",NA,NA,NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
822,"cog_load","4542.800000071526","""","survey-text",59,335231,"0.0-6.0","5fb16308dc5973607fa3041c","618b9cbf713205f8e1c56f02","618c3ab04233fea1cd319376","y4byagt46rarjj7","58",0,1882.39999997616,1,16708.5,"2","3919.899999976158",1,0,0,"1",8,15507.2000000477,"Jennifer","cog_load","3","6041.699999928474",0,2,0,"1",3,0,0,0,0,1,1,1,0,0,"1",1,0,0,NA,"3","6203",1,0,0,"1",5,"no","no","{""Q0"":""no""}","""","""","""","""",NA,NA,1,2,1,1,"wrong","wrong","It's wrong but I can't think of a reason.","wrong","wrong","not wrong","wrong","wrong","wrong",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,2,TRUE,2,"unstated","reason","no reason","reason","no reason","unstated","reason","no reason","reason",FALSE
195,"control","36907","debriefing_form.html","external-html",27,243825,"0.0-7.0","5fb59de87056a611f7a30c56","618b9cbf713205f8e1c56ef9","618be56ed9c465c680e410ba","2mvm3e86eepmnm3","50",0,1511.5,1,11039.8000000119,NA,"8084.199999988079",NA,NA,NA,NA,8,27708.1999999881,"Incest","control","1","5321",1,0,0,NA,6,0,0,0,0,0,0,0,0,0,"2",1,0,0,"It is against social norm. And it's gross.","1","4355.9000000059605",1,0,0,NA,6,"No","""","""","""","""","""","""",NA,NA,NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
891,"control","4148.5","""","survey-text",25,103095,"0.0-6.0","5fb9de27e62120924c5b2176","618b9cbf713205f8e1c56f02","618c496d790483684c608bfd","r5pgjg4poxza312","58",0,1514.60000000149,4,5366.10000000149,NA,"3565.6999999955297",NA,NA,NA,NA,8,9747,"Heinz","control","1","4631.5999999940395",1,0,0,NA,6,0,1,0,0,0,0,0,0,0,"1",1,0,0,NA,"1","3514.10000000149",1,0,0,NA,6,"No, I have not.","n/a","{""Q0"":""n/a""}","""","""","""","""",NA,NA,NA,1,1,1,"wrong","wrong","It's wrong but I can't think of a reason.","wrong","not wrong","wrong","wrong","wrong","wrong",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","no reason","unstated","reason","reason","reason",TRUE
474,"control","2745.0999999046326","""","survey-text",25,106400,"0.0-6.0","5fbc7c8b02bb0c14bfbe08ef","618b9cbf713205f8e1c56f0e","618c0874459101589f61fb0c","5nyck9j5pv8tosw","41",1,1080.89999985695,1,11403.3999998569,NA,"5753.900000095367",NA,NA,NA,NA,8,19194.2999999523,"Trolley","control","5","5547.599999904633",1,0,0,NA,2,0,1,1,0,1,1,0,1,1,"1",1,0,0,NA,"5","3579.7000000476837",1,0,0,NA,2,"No","No","{""Q0"":""No""}","""","""","""","""",NA,NA,NA,1,1,1,"right","right","It's wrong but I can't think of a reason.","not wrong","not wrong","not wrong","not wrong","wrong","not wrong",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","no reason","no reason","no reason","no reason","unstated","no reason","no reason","no reason",FALSE
456,"cog_load","45908","""","survey-text",53,363953,"0.0-6.0","5fbd28543e58c106136711cf","618b9cbf713205f8e1c56f0c","618c0731b7dab7b6fd222cdb","l3djmt9rrctqcr3","26",1,1548.5,1,25543,"1","6654.89999999851",1,0,0,"1",8,44143.5,"Jennifer","cog_load","1","6096.60000000149",1,0,0,"2",5,0,0,0,0,0,0,0,0,0,"2",1,0,0,"2","1","6381",1,0,0,"1",5,"No","I think it comes down to consent, even from a dead person. I highly doubt they would consent to fulfilling an act of cannibalism.","{""Q0"":""I think it comes down to consent, even from a dead person. I highly doubt they would consent to fulfilling an act of cannibalism.""}","""","""","""","""",NA,NA,1,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
531,"control","4829","""","survey-text",25,186374,"0.0-6.0","5fbead0dc32181085395e4b3","618b9cbf713205f8e1c56f0c","618c0eb676aa4c7f79de5832","uvzna1ryzvdm58w","23",1,2047,4,15922,NA,"5241.000000000029",NA,NA,NA,NA,8,38641,"Incest","control","5","5023",1,0,0,NA,7,0,1,0,0,1,0,0,1,1,"0",1,0,0,NA,"6","3775",1,0,0,NA,6,"No","No","{""Q0"":""No""}","""","""","""","""",NA,NA,NA,1,1,1,"right","right","There is nothing wrong.","not wrong","not wrong","not wrong","not wrong","not wrong","not wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,FALSE,0,"unstated","reason","reason","no reason","unstated","unstated","reason","reason","no reason",FALSE
783,"cog_load","15084","""","survey-text",67,385002,"0.0-6.0","5fc27b5a13285c0008cc71ab","618b9cbf713205f8e1c56f02","618c32f889dec8205699fe94","8n6e85r4p3evx11","62",0,1994,1,14628,"0","12286",0,2,0,"1",8,24333,"Heinz","cog_load","1","13723",1,0,0,"2",3,0,1,0,0,0,0,0,1,0,"2",0,2,0,"2","1","10379",1,0,0,"1",5,"no","I believe that gouging people in need is wrong","{""Q0"":""I believe that gouging people in need is wrong""}","""","""","""","""",NA,NA,2,1,2,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","not wrong","wrong","not wrong","wrong","wrong",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,4,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
48,"control","20589","debriefing_form.html","external-html",27,253595,"0.0-7.0","5fc44494862e3e78b8181623","618b9cbf713205f8e1c56f15","618bc7238bdc8daf0eb80273","q4p0h7lslgumnov","61",1,1688,4,11979,NA,"7250",NA,NA,NA,NA,8,18323,"Trolley","control","3","20439.000000000015",1,0,0,NA,3,0,1,0,0,0,0,0,0,0,"2",1,0,0,"Paul does not know enough about the individuals to make a judgement on who lives or dies.","3","6752",1,0,0,NA,5,"No","no","""","""","""","""","""",NA,NA,NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","not wrong","wrong","wrong","wrong","wrong",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
133,"cog_load","2999.399999976158","debriefing_form.html","external-html",61,329273,"0.0-7.0","5fc5369ea2d98d0008619133","618b9cbf713205f8e1c56f1b","618bdc78371435051ddaa314","02f4hsjqasjecjt","20",0,1653.5,1,7527.5,"0","10587.099999904633",1,0,0,"1",1,10465.1999999285,"Incest","cog_load","1","5614.599999904633",0,2,0,"2",6,1,0,0,1,0,0,1,0,0,"2",1,0,0,"Its gross","1","5769.199999928474",1,0,0,"1",7,"Nooo","no","""","""","""","""","""",NA,NA,1,2,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
409,"control","27889.09999999404","debriefing_form.html","external-html",27,252482,"0.0-7.0","5fc54a4839204604d13affd5","618b9cbf713205f8e1c56f1c","618c00287c18fcbf9a5ee76e","2dx0r8jqqpkksqs","42",0,1207.79999999702,1,16192.5,NA,"9580.60000000894",NA,NA,NA,NA,8,15777.8999999911,"Heinz","control","2","8910.5",1,0,0,NA,5,0,0,0,0,0,0,0,0,0,"2",1,0,0,"It's not right to charge ten times the amount. Making a profit is fine but not that big of one when you could be helping people","2","4586.800000011921",1,0,0,NA,5,"No","No","""","""","""","""","""",NA,NA,NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
273,"control","16694","debriefing_form.html","external-html",27,201896,"0.0-7.0","5fc686297a22da0524cc09dd","618b9cbf713205f8e1c56ef6","618beffafa7974a10a746430","fhczumq3eoj3m7a","32",0,1973,4,13372,NA,"13097",NA,NA,NA,NA,8,13212,"Trolley","control","1","17320",1,0,0,NA,7,0,0,0,0,0,0,0,0,0,"2",1,0,0,"Killing anyone is wrong, all lives are valuable. Paul is at fault for pushing the man. The trolley is at fault for killing the 5","1","4948",1,0,0,NA,7,"No, not in real life","no further comment","""","""","""","""","""",NA,NA,NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
415,"cog_load","3457.9000000376254","""","survey-text",73,498361,"0.0-6.0","5fd3bb7cad1b7308da425651","618b9cbf713205f8e1c56ef7","618c00a554c0e40dd7842490","16oh8l9sbkfxrte","30",1,1760.20000001881,1,20550.7000000216,"2","3838.499999954365",0,2,0,"1",8,17370.4999999609,"Incest","cog_load","3","4706.6999999806285",0,0,3,"1",4,0,1,0,0,1,0,0,1,0,"0",1,0,0,NA,"5","12503.000000026077",1,0,0,"2",3,"No","No","{""Q0"":""No""}","""","""","""","""",NA,NA,2,3,1,1,"wrong","right","There is nothing wrong.","wrong","not wrong","not wrong","not wrong","not wrong","not wrong",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,1,"unstated","reason","reason","reason","unstated","unstated","reason","reason","reason",TRUE
459,"control","71707","debriefing_form.html","external-html",27,625883,"0.0-7.0","5fd85c9f4bf0b61a395593c7","618b9cbf713205f8e1c56ef4","618c0762ebf980b7acb61775","647u1kfzvd3ec09","48",0,2878.99999999997,1,22199,NA,"12258",NA,NA,NA,NA,8,57187,"Incest","control","1","10396",1,0,0,NA,7,0,0,0,0,0,0,0,0,0,"2",1,0,0,"The relationship between siblings is not the same as a relationship between others.  The fact of  birth defects that occur as a result of incest tells us having sex with people we are related to is wrong.  Even with animals over breeding with animals of same blood line causes health complications.","1","9119",1,0,0,NA,7,"No","no","""","""","""","""","""",NA,NA,NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
53,"cog_load","32253.00000000006","""","survey-text",59,429476,"0.0-6.0","5fdbfda9eed16d122db85d4e","618b9cbf713205f8e1c56f0c","618bc9a2ac09beef5f4939fd","yp6w3trq0h8w7pz","27",1,2100,4,20817,"0","12186",0,2,0,"0",8,51839,"Heinz","cog_load","3","11955",1,0,0,"0",6,0,1,2,0,0,1,0,0,2,"0",1,0,0,NA,"6","10604.000000000058",1,0,0,"0",4,"No","it definitely makes me think about how society works","{""Q0"":""it definitely makes me think about how society works ""}","""","""","""","""",NA,NA,2,1,1,1,"wrong","right","There is nothing wrong.","wrong","not wrong","wrong","wrong","not wrong","not wrong",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,2,TRUE,3,"unstated","2","no reason","2","unstated","unstated","2","no reason","2",FALSE
663,"cog_load","4196","debriefing_form.html","external-html",61,306680,"0.0-7.0","5fdc17ec1f2ef91542d363f3","618b9cbf713205f8e1c56f09","618c1f385854c87fd1203d53","868tkn9poj1l4v5","36",1,1605,4,15829,"1","8905",1,0,0,"4",8,13545,"Trolley","cog_load","2","17734",1,0,0,"0",3,1,0,0,0,0,0,0,1,0,"2",1,0,0,"He also made the choice to kill someone","3","8671",0,0,3,"0",3,"No","""","""","""","""","""","""",NA,NA,1,1,1,3,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","not wrong","wrong","wrong",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
917,"cog_load","5125","""","survey-text",53,529297,"0.0-6.0","5fe50b8a3ce8063168469233","618b9cbf713205f8e1c56efc","618c4d648d24518db275495a","9pa7gz644hujetm","62",1,1849.00000000001,1,25516,"2","13938",1,0,0,"0",1,37914,"Incest","cog_load","1","15117",1,0,0,"0",6,1,0,0,0,0,0,0,0,0,"2",1,0,0,"Could be disastrous reproduction wrong","1","10738",1,0,0,"0",6,"No","no","{""Q0"":""no""}","""","""","""","""",NA,NA,1,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
950,"control","4608.800000011921","""","survey-text",26,175754,"0.0-6.0","5ff3ae0ff4e2339f1bde4f54","618b9cbf713205f8e1c56efc","618c5e8600044ed4ad13bb09","cpqeor2qh2d3x2z","66",1,1581.59999999404,1,7484.40000000596,NA,"7404.299999982119",NA,NA,NA,NA,8,16952.3999999762,"Heinz","control","1","11066.5",1,0,0,NA,6,0,1,0,1,0,0,0,0,0,"2",1,0,0,"There was no need to make excessive profit. He could have sold the drug for less and still made a profit","1","4359.299999982119",1,0,0,NA,6,"no","no","{""Q0"":""no""}","""","""","""","""",NA,NA,NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","not wrong","wrong","wrong","wrong","wrong",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
454,"control","4853.100000023842","debriefing_form.html","external-html",27,290685,"0.0-7.0","5ff74d9566c8103d1ced0329","618b9cbf713205f8e1c56f05","618c06e6061ef7ab9e4c4bcd","a96828gdgsy29sy","54",1,1675.69999992847,4,23421.2999999523,NA,"7942.600000023842",NA,NA,NA,NA,8,43665.3000000715,"Jennifer","control","1","6380.600000023842",1,0,0,NA,7,1,0,1,0,0,0,0,0,0,"2",1,0,0,"A human should not be cooking and eating another human's flesh!","1","4860.899999976158",1,0,0,NA,7,"No, that's disgusting!","No, thank you.","""","""","""","""","""",NA,NA,NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,FALSE,0,"unstated","no reason","reason","reason","reason","unstated","no reason","reason","reason",FALSE
710,"control","62133","""","survey-text",26,369734,"0.0-6.0","5fff0f626abf51640c57419e","618b9cbf713205f8e1c56eed","618c25c5da7877fc7eb5af14","c7b4g8ka3zduuek","23",1,2228.60000002384,1,9646.79999995232,NA,"22277",NA,NA,NA,NA,8,25073.1999999881,"Heinz","control","1","7368.699999988079",1,0,0,NA,6,0,0,0,1,0,0,1,1,2,"2",1,0,0,"No","1","8512.600000023842",1,0,0,NA,6,"no","what are you even asking when askinf we ""accept"" something? accept that it is true? or morally acceptable? very confusing.",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","not wrong","wrong","wrong",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,1,TRUE,2,"unstated","reason","reason","2","reason","unstated","reason","reason","2",FALSE
859,"control","26993.100000023842","debriefing_form.html","external-html",27,347829,"0.0-7.0","600319e3a3b1a337cab57a3e","618b9cbf713205f8e1c56f02","618c40f83cc949de5dd5b4d8","6d3ty48fj9jwhd7","62",0,1339.39999997616,1,14164.8000000119,NA,"10501.299999952316",NA,NA,NA,NA,8,29964.0999999642,"Trolley","control","1","5866.399999976158",1,0,0,NA,7,0,1,0,0,0,0,0,0,0,"2",1,0,0,"Because Paul had to commit murder to save the other five. That is wrong. That was really not Paul's decision to make.","1","5643.900000035763",1,0,0,NA,7,"no","no","""","""","""","""","""",NA,NA,NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","not wrong","wrong","wrong","wrong","wrong",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
670,"control","31981.20000000298","debriefing_form.html","external-html",26,213456,"0.0-7.0","6003af42ff6a524b72166a13","618b9cbf713205f8e1c56ef2","618c1fa9c3ac39a117386eb7","vjcn34odrt6yht0","47",0,1461.09999999404,1,14544.5,NA,"6382.5999999940395",NA,NA,NA,NA,8,24329.400000006,"Incest","control","1","8072.30000000447",1,0,0,NA,6,0,0,2,0,0,2,0,0,2,"1",1,0,0,NA,"2","6500.30000000447",1,0,0,NA,6,"No","n/a","""","""","""","""","""",NA,NA,NA,1,1,1,"wrong","wrong","It's wrong but I can't think of a reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","2","2","2","no reason","unstated","2","2","2",FALSE
854,"control","8350","debriefing_form.html","external-html",26,241619,"0.0-7.0","6005d3aabaf15d515c1361d0","618b9cbf713205f8e1c56f02","618c4013a7a2f0aea2507e27","2785j0fls67v89a","58",0,1516,1,19606,NA,"7724",NA,NA,NA,NA,8,29209,"Heinz","control","3","8157",1,0,0,NA,6,0,1,0,0,0,0,0,0,0,"0",1,0,0,NA,"5","5540",1,0,0,NA,6,"I believe I heard of a similar type scenario, in the past.","No","""","""","""","""","""",NA,NA,NA,1,1,1,"wrong","right","There is nothing wrong.","wrong","not wrong","wrong","wrong","not wrong","not wrong",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,3,"unstated","reason","reason","reason","unstated","unstated","reason","reason","reason",TRUE
170,"control","4281.29999999702","debriefing_form.html","external-html",27,299770,"0.0-7.0","600733d10a5c051c5aec689f","618b9cbf713205f8e1c56f0e","618be273d3c1a1fec6097a5a","leb9drqj7ncyvgo","45",1,3687.80000000447,1,31176.299999997,NA,"11152.70000000298",NA,NA,NA,NA,8,47926.799999997,"Incest","control","1","5832",1,0,0,NA,7,1,0,0,0,0,0,1,0,0,"2",1,0,0,"You shouldn't fuck your sister","1","4108.30000000447",1,0,0,NA,7,"No.","""","""","""","""","""","""",NA,NA,NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
102,"control","6334.800000011921","""","survey-text",25,259902,"0.0-6.0","600a02346b710d13b34669d5","618b9cbf713205f8e1c56f02","618bd75cb34d06ad61af6464","182qtqbzrjwxfug","58",0,2473.30000001192,1,10994.3000000119,NA,"7613.699999988079",NA,NA,NA,NA,8,29177.1999999881,"Trolley","control","1","8182.199999988079",1,0,0,NA,2,1,0,0,0,0,0,0,0,0,"1",1,0,0,NA,"2","5480.399999976158",1,0,0,NA,2,"No","No","{""Q0"":""No""}","""","""","""","""",NA,NA,NA,1,1,1,"wrong","wrong","It's wrong but I can't think of a reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","no reason","unstated","reason","reason","reason",TRUE
159,"cog_load","2772.7999999523163","debriefing_form.html","external-html",53,145373,"0.0-7.0","600b2cc5da3ecb175ee073a9","618b9cbf713205f8e1c56f1b","618be13ab8a2ed949931db17","s998azftcgebt9f","22",0,1215.5,4,4461.69999998808,"1","3614.399999976158",1,0,0,"1",8,4477.10000002384,"Incest","cog_load","2","5452.899999976158",1,0,0,"0",5,0,0,1,0,1,1,1,1,1,"0",1,0,0,NA,"3","2030.699999988079",1,0,0,"1",5,"o","no","""","""","""","""","""",NA,NA,1,1,1,1,"wrong","wrong","There is nothing wrong.","wrong","wrong","not wrong","not wrong","not wrong","wrong",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","no reason","no reason","no reason","unstated","unstated","no reason","no reason","no reason",FALSE
630,"cog_load","4678.300000000745","""","survey-text",59,627484,"0.0-6.0","6010a8d40410bb4361630b89","618b9cbf713205f8e1c56f11","618c1a97b1c6421b339e6eb8","04jdj0mdeksbe0t","58",0,1653.60000000149,1,14217.1999999993,"2","5672.099999997765",1,0,0,"1",8,134118.100000001,"Trolley","cog_load","3","18316.599999997765",1,0,0,"4",5,0,1,2,1,0,1,1,0,1,"1",0,2,0,NA,"3","7391.29999999702",1,0,0,"4",2,"no","no","{""Q0"":""no""}","""","""","""","""",NA,NA,1,1,2,1,"wrong","wrong","It's wrong but I can't think of a reason.","wrong","not wrong","wrong","wrong","wrong","wrong",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,TRUE,2,"unstated","2","no reason","no reason","no reason","unstated","2","no reason","no reason",FALSE
